userId,movieId,rating,timestamp
3,4995,4.0,1439472659
3,5004,4.0,1484754133
3,5013,4.0,1439473023
3,5014,4.0,1439473492
3,5108,3.5,1439474091
3,5218,4.0,1439472773
3,5219,3.5,1439473238
3,5225,4.0,1439473200
3,5254,3.0,1439473175
3,5266,3.5,1566089889
3,5291,5.0,1439474459
3,5293,3.5,1439473844
3,5313,2.5,1566090511
3,5349,4.0,1439472655
3,5364,3.5,1439474018
3,5377,3.0,1439472848
3,5378,3.5,1566089728
3,5388,3.5,1439473036
3,5400,4.0,1439473392
3,5418,5.0,1439472664
3,5445,3.5,1439472642
3,5449,2.5,1439473503
3,5459,3.5,1439475011
3,5479,3.5,1439474177
3,5502,3.0,1439474826
3,5507,3.5,1566090153
3,5528,3.5,1439473236
3,5574,4.0,1566090162
3,5630,3.0,1439473148
3,5669,3.5,1439472771
3,5679,3.0,1439472831
3,5782,4.0,1484754375
3,5785,2.0,1439473549
3,5810,3.5,1566089950
3,5816,3.5,1439472711
3,5853,3.0,1439475132
3,5872,4.0,1439473111
3,5900,3.0,1566090983
3,5903,4.0,1439472958
3,5944,3.5,1439474792
3,5945,4.0,1439473098
3,5952,4.0,1439472616
3,5954,4.5,1566090236
3,5956,4.0,1439472976
3,5959,4.0,1439474161
3,5989,4.0,1566089705
3,5991,4.0,1439472890
3,6016,4.0,1439472724
3,6059,3.5,1439473716
3,6155,3.0,1439473383
3,6156,3.0,1439473719
3,6213,3.0,1439474266
3,6281,2.5,1566089962
3,6283,4.5,1439473702
3,6287,3.0,1439473304
3,6323,4.0,1439473218
3,6333,4.0,1439474711
3,6365,4.0,1566089715
3,6373,3.0,1439472840
3,6377,4.0,1439472644
3,6378,3.0,1439472826
3,6383,4.0,1439473360
3,6440,4.0,1484754172
3,6482,2.0,1439474304
3,6502,3.0,1439472812
3,6534,3.5,1439473160
3,6535,2.0,1439473923
3,6537,3.5,1566089810
3,6539,4.0,1439472631
3,6541,3.5,1439473225
3,6548,3.0,1566090343
3,6550,3.0,1439473977
3,6564,3.5,1439473628
3,6586,3.5,1439473791
3,6595,3.0,1439473739
3,6708,4.0,1566090171
3,6711,4.0,1566089746
3,6754,4.0,1439473290
3,6863,3.0,1439472855
3,6870,4.5,1566089815
3,6873,3.5,1439473773
3,6874,4.5,1439472662
3,6879,4.0,1566090547
3,6934,4.0,1439472753
3,6952,3.5,1439473972
3,7090,4.0,1439472968
3,7143,2.5,1566089787
3,7147,4.5,1439472748
3,7149,4.0,1439473643
3,7153,4.0,1439472617
3,7154,4.0,1439473932
3,7163,3.5,1439473766
3,7293,3.0,1439473031
3,7325,2.0,1439473462
3,7346,3.0,1439473881
3,7347,4.0,1439473723
3,7361,4.5,1439472657
3,7373,4.0,1439473075
3,7438,4.0,1439472687
3,7439,3.5,1439474229
3,7445,3.5,1566089938
3,7454,3.5,1439473362
3,7458,4.0,1439473039
3,8360,3.5,1566089759
3,8361,2.5,1439473044
3,8368,4.0,1439472721
3,8370,4.0,1484754297
3,8371,4.5,1439473451
3,8528,3.0,1484753681
3,8529,3.5,1439473120
3,8641,4.0,1439473100
3,8644,4.0,1439474674
3,8665,4.0,1439472715
3,8666,3.0,1439474272
3,8781,3.5,1439473726
3,8783,4.0,1566090061
3,8798,3.5,1439472905
3,8810,3.0,1439473370
3,8861,3.5,1566090480
3,8865,4.0,1439473526
3,8874,4.0,1439472782
3,8958,4.0,1439473330
3,8961,4.0,1439472667
3,8965,4.0,1439474142
3,8969,3.0,1439473896
3,8983,4.0,1566090312
3,8984,4.0,1439473057
3,8985,3.5,1439473892
3,27134,4.5,1566089394
3,27660,4.0,1566090435
3,27706,3.5,1566090256
3,27728,5.0,1484754362
3,27773,5.0,1484756506
3,27793,3.0,1439475078
3,27803,4.0,1439474285
3,27808,3.0,1439473876
3,30707,4.0,1439472844
3,30793,3.5,1439472479
3,30825,3.5,1439473268
3,31184,4.0,1439474794
3,31221,3.0,1566091270
3,31685,3.0,1439473295
3,31696,4.0,1439473266
3,31804,4.5,1566089576
3,31878,4.0,1566090284
3,32587,4.0,1453904048
3,33004,4.0,1439473064
3,33166,4.0,1439472893
3,33493,4.0,1439472757
3,33615,4.0,1566089987
3,33679,3.0,1439472505
3,33794,4.0,1439472682
3,34048,3.0,1453904085
3,34150,3.5,1439473337
3,34162,3.0,1439472494
3,34319,3.5,1439473276
3,34405,4.0,1439474649
3,34437,4.0,1453904174
3,35836,3.0,1453904088
3,36519,4.0,1439474159
3,36529,4.0,1453904094
3,37386,4.0,1439474727
3,37727,3.0,1439474146
3,37729,4.0,1439475232
3,37741,4.5,1439473464
3,39435,3.0,1566091231
3,40583,4.0,1453904175
3,40815,4.0,1453904062
3,40819,4.0,1439473007
3,41566,4.0,1439472491
3,41569,3.0,1453904104
3,42738,4.0,1439473942
3,43928,2.5,1439474784
3,44022,4.0,1439473713
3,44191,4.0,1453904046
3,45186,3.5,1453904145
3,45447,3.5,1439473102
3,45499,4.0,1439473006
3,45501,3.0,1439474308
3,45517,4.0,1453904123
3,45666,3.0,1566091191
3,45672,3.0,1439473805
3,45722,4.0,1453904066
3,46335,3.5,1566090886
3,46578,4.0,1439472759
3,46965,3.0,1439474080
3,46970,3.5,1439473787
3,46972,3.0,1439473636
3,47200,4.0,1439473948
3,47610,4.0,1453904083
3,48385,3.5,1453904077
3,48394,4.5,1439472775
3,48516,5.0,1439474526
3,48738,4.0,1439473315
3,48774,4.0,1439472857
3,48780,4.0,1439472814
3,49272,4.0,1439472745
3,49274,4.0,1439474108
3,49278,3.5,1439473651
3,49530,3.5,1439472498
3,49822,4.0,1566091372
3,50068,4.0,1439473810
3,50872,4.0,1439472823
3,51255,4.0,1439472961
3,51662,4.0,1453904054
3,51935,4.0,1439473890
3,52604,4.0,1439474122
3,52722,3.5,1439475230
3,52950,4.5,1566089429
3,53121,3.5,1439473816
3,53125,4.0,1453904101
3,53129,4.0,1566091034
3,53464,3.5,1566089216
3,53972,4.0,1439473311
3,53996,4.0,1439473053
3,54001,4.0,1439473020
3,54286,4.0,1439472789
3,54503,3.5,1439472503
3,54648,3.0,1566091214
3,54997,4.0,1439473187
3,55232,4.0,1439474288
3,55765,4.0,1453904108
3,55805,4.0,1566091482
3,55820,5.0,1453904059
3,56145,3.0,1439474950
3,56156,3.0,1566091337
3,56171,4.5,1439474030
3,56174,3.5,1439472982
3,56587,4.0,1439474046
3,56782,4.5,1439473117
3,56949,3.0,1566089225
3,57368,2.5,1439474739
3,57528,3.0,1566090711
3,57640,4.0,1439473803
3,57669,3.0,1566089850
3,58025,3.0,1439473902
3,58559,5.0,1439472439
3,59315,4.0,1439472744
3,59369,3.0,1439473149
3,59501,3.5,1566090550
3,59615,3.0,1453904126
3,59784,4.0,1453904111
3,59900,3.0,1566090909
3,60040,3.0,1453904151
3,60069,4.0,1439472729
3,60072,3.5,1439473704
3,60074,4.0,1439473455
3,60126,3.0,1439474081
3,60684,4.5,1439474658
3,60756,3.5,1439474134
3,60760,3.0,1484756308
3,61132,3.0,1439473427
3,61160,4.0,1439474953
3,61248,2.5,1566091265
3,61323,4.0,1439473297
3,61350,3.0,1484756298
3,62849,4.0,1439474270
3,62999,3.5,1566090989
3,63062,4.0,1439474018
3,63072,4.0,1439474189
3,63113,4.0,1439473453
3,63859,4.0,1439474068
3,63876,4.0,1439473681
3,64030,3.5,1566091323
3,64614,4.0,1439472990
3,64839,3.5,1439473321
3,64957,4.0,1439473193
3,65514,4.0,1566090675
3,65682,4.0,1484756266
3,66097,4.0,1439473449
3,67255,4.5,1439473521
3,67923,3.5,1566090925
3,68157,4.0,1492785553
3,68319,4.0,1439473489
3,68358,4.0,1439474645
3,68554,4.0,1439473940
3,68791,3.5,1439473854
3,68793,3.0,1566090992
3,68952,2.5,1566091084
3,69122,4.0,1492785560
3,69481,3.5,1439473287
3,69526,4.0,1439473894
3,69640,4.0,1439474355
3,69844,3.5,1492785566
3,70286,4.0,1439472874
3,70293,4.0,1439474282
3,70305,3.0,1439474964
3,70336,3.0,1566091169
3,71057,4.5,1439474167
3,71156,4.0,1566090961
3,71464,4.0,1566090940
3,71530,3.5,1484756216
3,71535,4.0,1439473050
3,72011,4.0,1439473373
3,72209,3.0,1484756196
3,72378,2.5,1439473678
3,72641,4.0,1439473760
3,72701,3.0,1484756182
3,72998,4.0,1439474623
3,73017,3.0,1439473025
3,73268,4.0,1439475098
3,73321,4.0,1439473925
3,73323,4.0,1566091399
3,74458,4.0,1492785558
3,74789,4.0,1566089982
3,76077,2.0,1484756109
3,76093,4.0,1439473084
3,76251,4.0,1566089828
3,77561,4.0,1439473240
3,78469,3.0,1439474257
3,78499,4.0,1439473014
3,79091,4.0,1566091612
3,79132,5.0,1439474473
3,79224,2.0,1566091314
3,79293,4.0,1439474106
3,79695,3.0,1439474170
3,80363,3.0,1484756077
3,80463,4.0,1492785561
3,81229,4.0,1439474063
3,81537,3.0,1566091015
3,81564,4.0,1566090249
3,81591,5.0,1492785564
3,81834,3.5,1566091630
3,81845,4.0,1439473018
3,82095,2.0,1484756055
3,82202,3.0,1566091203
3,82461,4.0,1439473967
3,83349,3.0,1566091304
3,83613,3.5,1484755918
3,84152,4.0,1439474974
3,84772,3.5,1484755988
3,84954,4.0,1439473986
3,85020,3.0,1566091288
3,85056,3.5,1439474798
3,85131,2.5,1484755983
3,85261,3.0,1439474979
3,85414,4.0,1439473366
3,86332,4.0,1439473515
3,86644,3.5,1566090894
3,86880,4.0,1439474219
3,86911,3.5,1566090431
3,87232,4.0,1439473307
3,87306,3.5,1439474716
3,87430,3.0,1484755925
3,87520,3.0,1484755929
3,87876,3.5,1566091557
3,88125,3.5,1566091623
3,88140,3.5,1566089895
3,88405,3.0,1566090571
3,88744,4.0,1439474749
3,89492,4.0,1439473754
3,89745,4.0,1439473055
3,89753,4.0,1566091047
3,90249,3.5,1484755890
3,90866,3.5,1566090425
3,91500,3.5,1439473292
3,91529,4.0,1492785556
3,91542,4.0,1439473626
3,91630,4.0,1439473878
3,91658,4.0,1439473657
3,91974,3.5,1566091471
3,91976,3.0,1566091393
3,93363,4.0,1439474752
3,93805,3.5,1439475044
3,94018,2.5,1566091565
3,94677,3.5,1566090808
3,94777,3.5,1484755847
3,94864,4.0,1439473782
3,95441,3.5,1566090243
3,95510,4.0,1439473862
3,95875,4.0,1439474743
3,96079,3.5,1566090771
3,96610,4.0,1439473476
3,96691,3.0,1484755826
3,96737,4.0,1439474741
3,96861,3.0,1566091238
3,97225,3.5,1566091099
3,97306,4.0,1566090643
3,97921,3.5,1439473672
3,97923,3.5,1566090836
3,98809,4.0,1439473424
3,99112,3.5,1566090601
3,99114,4.0,1439473077
3,101864,4.0,1439474698
3,102125,4.0,1439474937
3,102407,4.0,1566090339
3,102445,4.0,1439473797
3,102686,3.0,1566091223
3,102716,3.5,1566091140
3,102880,3.0,1439474833
3,102903,3.5,1566090082
3,103075,3.0,1484755745
3,103141,3.5,1566090405
3,103228,3.0,1484755717
3,103249,3.5,1484755741
3,103253,4.0,1484755690
3,103384,3.5,1566091437
3,103772,3.5,1484755711
3,103810,3.5,1566091363
3,104241,3.5,1566091157
3,104243,4.5,1439474932
3,104841,4.0,1439473499
3,105213,3.0,1566091330
3,106002,4.0,1439475028
3,106072,4.0,1439474862
3,106100,4.0,1439474311
3,106487,3.0,1439473752
3,106489,3.5,1566091626
3,106782,4.5,1439473659
3,106920,4.0,1439473802
3,107348,3.5,1566091355
3,107406,4.0,1439475030
3,108190,3.5,1439474855
3,108932,4.0,1439474156
3,108945,3.0,1484755649
3,109374,4.0,1439473513
3,109487,4.0,1439472517
3,109578,3.0,1566091544
3,110102,4.0,1439474044
3,110407,3.5,1484755755
3,110730,4.0,1484755610
3,111113,2.5,1566091177
3,111360,4.0,1439474812
3,111362,4.0,1439473863
3,111443,3.5,1566091528
3,111659,4.0,1566090561
3,111759,4.0,1439474679
3,112138,3.0,1566090496
3,112171,3.5,1566090905
3,112370,3.0,1484755583
3,112552,5.0,1439472513
3,112556,5.0,1439473517
3,112623,4.0,1439474706
3,112852,4.0,1439473443
3,113345,4.0,1484755473
3,114180,3.5,1484755546
3,114847,4.0,1484755521
3,114935,4.0,1439474810
3,115569,4.0,1439475246
3,115617,4.0,1439474050
3,115713,4.5,1439474672
3,116797,4.0,1439472522
3,116823,3.5,1484755513
3,116897,4.0,1439472527
3,117529,3.0,1439474808
3,117533,4.0,1439475246
3,120466,3.5,1439474805
3,122882,3.5,1439472530
3,122886,3.0,1453904205
3,122892,3.5,1484755456
3,122896,3.5,1566091420
3,122900,4.0,1439475256
3,122906,4.0,1566090558
3,122912,3.5,1566090093
3,122914,3.5,1566089245
3,122918,4.0,1566090124
3,122920,3.5,1484755287
3,122922,4.0,1566090131
3,122924,3.5,1484755275
3,129354,3.0,1566091187
3,130490,3.5,1484755437
3,130634,3.0,1566091000
3,132046,3.0,1439474829
3,134130,4.0,1453904195
3,134853,4.0,1439472519
3,135133,3.5,1484755332
3,135143,3.5,1566090422
3,135536,3.5,1566090614
3,135569,3.5,1566090688
3,136020,3.5,1566090542
3,136449,5.0,1484753762
3,136469,4.0,1484753902
3,136864,3.5,1566090707
3,139385,4.0,1566089976
3,139644,4.0,1566090410
3,140956,3.5,1566091089
3,142509,3.5,1484755362
3,143385,4.0,1566090484
3,148626,4.0,1566089954
3,148855,4.0,1484755411
3,149406,4.0,1566091409
3,151763,4.0,1484754009
3,158238,3.0,1566090579
3,158966,3.5,1566091277
3,159093,3.5,1566090889
3,164179,4.0,1492785585
3,166528,4.0,1484755225
3,166635,3.5,1566090610
3,168252,4.0,1492785586
3,168612,4.0,1566091441
3,171763,3.5,1566090464
3,175197,3.5,1566089493
3,176101,3.5,1566091359
3,176371,4.5,1566090291
3,179819,3.5,1566090591
3,182823,3.0,1566089510
3,187541,3.5,1566090693
3,187593,4.5,1566090414
4,1,3.0,1573944252
4,260,3.5,1573938415
4,296,4.0,1573938898
4,541,4.5,1573944303
4,589,4.0,1573939042
4,780,2.0,1573938243
4,924,4.0,1573942880
4,1036,4.0,1573941169
4,1080,3.5,1573944005
4,1136,4.5,1574195101
4,1196,4.0,1573938701
4,1197,4.5,1573945628
4,1198,4.0,1573938665
4,1200,3.5,1573944311
4,1201,3.5,1573943306
4,1210,3.0,1573938225
4,1214,2.5,1573938290
4,1220,4.0,1573939087
4,1265,4.0,1573943155
4,1270,2.5,1573944225
4,1278,4.0,1573944001
4,1288,3.5,1573944208
4,1291,4.0,1573938377
4,1527,3.5,1573938987
4,1580,4.5,1573938142
4,1610,3.5,1573938232
4,1732,4.5,1573943590
4,1907,4.0,1573938543
4,2019,4.0,1573943852
4,2028,4.5,1573938324
4,2115,3.0,1573944458
4,2571,4.5,1573938619
4,2716,4.0,1573944417
4,2791,4.0,1573944204
4,2918,3.5,1573943873
4,2951,3.5,1573944499
4,2985,4.0,1573938361
4,2993,3.5,1573943471
4,3033,3.0,1573944542
4,3039,3.5,1573944424
4,3114,3.0,1573944042
4,3175,4.0,1573943913
4,3624,2.5,1573941619
4,3671,4.0,1573944199
4,3681,3.5,1573943380
4,3751,3.5,1573941468
4,3793,1.5,1574194789
4,3827,3.0,1573940152
4,4308,3.5,1573939273
4,4709,2.0,1573942459
4,4816,4.0,1573939764
4,4886,3.5,1573939580
4,4963,4.5,1573945093
4,4974,4.0,1573941070
4,4993,4.5,1573938123
4,5110,4.5,1573940375
4,5219,2.0,1573939998
4,5299,2.5,1573941522
4,5418,3.5,1573939209
4,5444,4.0,1573938155
4,5618,5.0,1573938433
4,5903,4.0,1573939792
4,5952,4.5,1574193472
4,6156,3.0,1573940406
4,6377,3.0,1573939584
4,6539,4.0,1573938182
4,6550,3.5,1573941088
4,6863,4.0,1573941487
4,6874,4.5,1573938218
4,6947,4.0,1573939919
4,7143,3.5,1573939012
4,7153,4.0,1573938166
4,7324,3.0,1573940718
4,7373,4.0,1573939831
4,7438,3.5,1573938236
4,7451,4.0,1573941101
4,7569,3.5,1573943431
4,8641,4.0,1573939030
4,8665,3.5,1573937834
4,8874,4.0,1573938641
4,8914,4.0,1573939325
4,8961,5.0,1573938092
4,33794,3.5,1573938201
4,34048,2.5,1573939788
4,34405,3.5,1573938275
4,38038,3.5,1573938552
4,44191,2.5,1573938911
4,44193,3.0,1573940754
4,44665,5.0,1573938628
4,45431,2.0,1573940488
4,45517,2.5,1573939887
4,45722,3.5,1573939645
